sentimento,score,texto_original,texto_processado
Neutro,0.41257715225219727,"O app da Nu para conta corrente é ótimo. Mas para investimento caiu demais, perdemos várias facilidades de visualização dos investimentos em geral agora que migrou para o app da Nubank Antes na Nuinvest (q veio da easynvest) era excelente, por exemplo, eu conseguia ver o valor médio das ações compradas, conseguia programar a venda das ações por um valor que eu esperava chegar tal ação, em renda fixa conseguia ver se forma mais clara o Dx, a taxa de corretagem, entre várias outras funcionalidades",o app da nu para conta corrente e otimo mas para investimento caiu demais perdemos varias facilidades de visualizacao dos investimentos em geral agora que migrou para o app da nubank antes na nuinvest q veio da easynvest era excelente por exemplo eu conseguia ver o valor medio das acoes compradas conseguia programar a venda das acoes por um valor que eu esperava chegar tal acao em renda fixa conseguia ver se forma mais clara o dx a taxa de corretagem entre varias outras funcionalidades
Negativo,0.8123939633369446,"O aplicativo era muito bom, mas esse leitor do código de barras ficou horrível!! Quase sempre tenho que digitar porque simplesmente não lê... Até hoje o problema persiste. Esse leitor do código de barras simplesmente não funciona no meu dispositivo (Samsung M53 5g). Outros amigos também me relataram o mesmo problema. Já desinstalei e reinstalei várias vezes e não resolve! VÁRIAS PESSOAS RECLAMANDO SOBRE O LEITOR DO CÓDIGO DE BARRAS E O PROBLEMA NÃO É RESOLVIDO!!! SEMPRE ENVIAM A MESMA RESPOSTA",o aplicativo era muito bom mas esse leitor do codigo de barras ficou horrivel quase sempre tenho que digitar porque simplesmente nao le ate hoje o problema persiste esse leitor do codigo de barras simplesmente nao funciona no meu dispositivo samsung m g outros amigos tambem me relataram o mesmo problema ja desinstalei e reinstalei varias vezes e nao resolve varias pessoas reclamando sobre o leitor do codigo de barras e o problema nao e resolvido sempre enviam a mesma resposta
Negativo,0.773186206817627,"Vem falhando constantemente,já fiz atualização do app,e tá a mesma coisa , não consigo acessar minha conta aí até a página inicial e aparece que estou s internet (que não é verdade)ou que deu erro tente novamente. No momento difícil que estamos passando seria bom dar uma olhada para facilitar quem precisa ainda mais agora.",vem falhando constantemente ja fiz atualizacao do app e ta a mesma coisa nao consigo acessar minha conta ai ate a pagina inicial e aparece que estou s internet que nao e verdade ou que deu erro tente novamente no momento dificil que estamos passando seria bom dar uma olhada para facilitar quem precisa ainda mais agora
Negativo,0.6671260595321655,"Sinto falta de algumas funcionalidades como em outros apps de banco comi por exemplo antecipar o pagamento da fatura, antecipar parcelas de compras parceladas, bloquear o cartão de forma temporária e gerar um cartão virtual para apenas uma compra.",sinto falta de algumas funcionalidades como em outros apps de banco comi por exemplo antecipar o pagamento da fatura antecipar parcelas de compras parceladas bloquear o cartao de forma temporaria e gerar um cartao virtual para apenas uma compra
Neutro,0.6266549825668335,"Muito difícil de abrir. Acho que deveriam colocar um sistema mais prático para não precisar de ir a uma agência pra resolver alguns pontos. Se tem o APP para maior comodidade do cliente, então para que ir a uma agência? Quando quero falar com um atendente direto o fone fácil não me dá essa opção. A secretária eletrônica nem sempre ajuda. Só dá opções q você não precisa.",muito dificil de abrir acho que deveriam colocar um sistema mais pratico para nao precisar de ir a uma agencia pra resolver alguns pontos se tem o app para maior comodidade do cliente entao para que ir a uma agencia quando quero falar com um atendente direto o fone facil nao me da essa opcao a secretaria eletronica nem sempre ajuda so da opcoes q voce nao precisa
Negativo,0.6368893384933472,"Péssimo Sistema, não consigo falar com atendente, fiz pagamento de cartão e banco ainda cobra, já mandei comprovantes e ninguém resolve, tenho uma conta jurídica e eles não dão suporte, antes era bom, agora é péssimo, terrível, aínda pede para o cliente entrar em contato pelas redes sociais, sendo que tem aplicativo.",pessimo sistema nao consigo falar com atendente fiz pagamento de cartao e banco ainda cobra ja mandei comprovantes e ninguem resolve tenho uma conta juridica e eles nao dao suporte antes era bom agora e pessimo terrivel ainda pede para o cliente entrar em contato pelas redes sociais sendo que tem aplicativo
Negativo,0.8016705513000488,"Péssimo, não consigo cadastrar a chave de segurança do dispositivo porque toda vez a imagem não reconhece corretamente, tentei mais de 30 vezes! Agora tenho que arranjar tempo sei lá da onde para ir a agência! Além do mais tudo isso aconteceu apenas porque desinstalei e instalei de novo o aplicativo por outra falha e bug no sistema. Resumindo, o app é cheio de bugs dos pés a cabeça...",pessimo nao consigo cadastrar a chave de seguranca do dispositivo porque toda vez a imagem nao reconhece corretamente tentei mais de vezes agora tenho que arranjar tempo sei la da onde para ir a agencia alem do mais tudo isso aconteceu apenas porque desinstalei e instalei de novo o aplicativo por outra falha e bug no sistema resumindo o app e cheio de bugs dos pes a cabeca
Negativo,0.49746665358543396,"Podre! Horrível e até hoje ninguém teve inteligência suficiente para fazer esse App funcionar 100%. Para que serve essa Biometria Facial, se não reconhece o cliente????????? Nota ZERO , pois os desenvolvedores ainda tem que aprender muito e fazer esse TROÇO funcionar, sem fazer o cliente perder tempo indo na agência.",podre horrivel e ate hoje ninguem teve inteligencia suficiente para fazer esse app funcionar para que serve essa biometria facial se nao reconhece o cliente nota zero pois os desenvolvedores ainda tem que aprender muito e fazer esse troco funcionar sem fazer o cliente perder tempo indo na agencia
Negativo,0.666726291179657,"Hoje é o terceiro dia que estou tentado fazer uma transferência via PIX na minha conta e na hora de pressionar o botão de confirmar com iSafe o aplicativo simplesmente volta pra tela de login, tentei fazer a transferência via TED e bom na foi, tentei abrir o internet banking e não consigo, sempre usei o Inter, mas se esse problema não for resolvido infelizmente vou estar encerrando minha conta aqui. Já reinstalei o app, já tentei ir na opção de suporte do app, mas o bot não resolver nada.",hoje e o terceiro dia que estou tentado fazer uma transferencia via pix na minha conta e na hora de pressionar o botao de confirmar com isafe o aplicativo simplesmente volta pra tela de login tentei fazer a transferencia via ted e bom na foi tentei abrir o internet banking e nao consigo sempre usei o inter mas se esse problema nao for resolvido infelizmente vou estar encerrando minha conta aqui ja reinstalei o app ja tentei ir na opcao de suporte do app mas o bot nao resolver nada
Neutro,0.5919630527496338,"Aplicativo ótimo intuitivo e fácil de usar e resolver. Por ele é possível resolver a situação financeira com vários tópicos de movimentações desde um simples pix de 0,05 centavos até mesmo pagamento e amortização da casa própria.",aplicativo otimo intuitivo e facil de usar e resolver por ele e possivel resolver a situacao financeira com varios topicos de movimentacoes desde um simples pix de centavos ate mesmo pagamento e amortizacao da casa propria
Neutro,0.49916133284568787,App muito fácil de manusear. Facilita muito o processo de dia dia. Mais estou tentando em alguns meses atualizar meu cadastro e não consigo. Faço todo o processo porém quando confirmo me diz que o CEP não corresponde ao endereço. E não consigo fazer o cadastro.,app muito facil de manusear facilita muito o processo de dia dia mais estou tentando em alguns meses atualizar meu cadastro e nao consigo faco todo o processo porem quando confirmo me diz que o cep nao corresponde ao endereco e nao consigo fazer o cadastro
Negativo,0.6365132331848145,"O app esta cada dia, mais problemáticos, na hora de ativar a chave de segurança no celular, fica dando erro,não reconhecendo a sua fácial, tendo que ir até uma agência, vcs deveria melhorar essa função, pois nos deixa de pés e mãos amarrados, sem poder movimentar nossas contas.",o app esta cada dia mais problematicos na hora de ativar a chave de seguranca no celular fica dando erro nao reconhecendo a sua facial tendo que ir ate uma agencia vcs deveria melhorar essa funcao pois nos deixa de pes e maos amarrados sem poder movimentar nossas contas
Negativo,0.757400631904602,"Muita gente reclama desse aplicativo, mas desde que comecei a usá-lo não tive grandes problemas. As poucas vezes em que algum problema aconteceu (e que se resolveu rapidamente) foram em dias de pagamento de algum benefício. Só dou 3 estrelas pela falta de opção de saque on-line que já é oferecida por outros aplicativos, tirando isso não tenho do que reclamar.",muita gente reclama desse aplicativo mas desde que comecei a usa lo nao tive grandes problemas as poucas vezes em que algum problema aconteceu e que se resolveu rapidamente foram em dias de pagamento de algum beneficio so dou estrelas pela falta de opcao de saque on line que ja e oferecida por outros aplicativos tirando isso nao tenho do que reclamar
Negativo,0.7710040211677551,"Nao consegui abrir conta pelo app. No reconhecimento facial a imagem aparece de cabeca Para baixo, e Nao reconhe o rosto. Acho melhor nem abrir essa conta agora vejo muitas reclamacoes. Ja verifiquei. E o problema anda continua.",nao consegui abrir conta pelo app no reconhecimento facial a imagem aparece de cabeca para baixo e nao reconhe o rosto acho melhor nem abrir essa conta agora vejo muitas reclamacoes ja verifiquei e o problema anda continua
Negativo,0.7844714522361755,"O pior! Toda vez o dispositivo é descadastrado sozinho e tem que realizar o cadastro tudo novamente e, acontece sempre com muita frequência. E sempre tem que voltar na agência para realizar o procedimento. A caixa está muito atrasada nesse quesito e o app é horrível.",o pior toda vez o dispositivo e descadastrado sozinho e tem que realizar o cadastro tudo novamente e acontece sempre com muita frequencia e sempre tem que voltar na agencia para realizar o procedimento a caixa esta muito atrasada nesse quesito e o app e horrivel
